DATE,거래단위,평균가격,총거래물량,총거래금액,도매시장,도매법인,품목,품종,산지-광역시도,산지-시군구,등급
2025-07-09,20kg상자,"91,000",20,"91,000",안동도매시장,안동청과,사과,미얀마,경남,거창군,등외
2025-07-09,20kg상자,"90,000",20,"90,000",안동도매시장,안동농협(공),사과,기타사과,경북,안동시,8등
2025-07-09,20kg상자,"83,000",20,"83,000",안동도매시장,안동농협(공),사과,기타사과,경상북도,청송군,8등
2025-07-09,20kg상자,"78,900",20,"78,900",안동도매시장,안동청과,사과,썸머프린스,경북,상주시,상
2025-07-09,20kg상자,"68,000",20,"68,000",안동도매시장,안동청과,사과,시나노골드,경북,김천시,5등
2025-07-09,20kg상자,"66,000",20,"66,000",안동도매시장,안동청과,사과,시나노골드,경북,김천시,6등
2025-07-09,20kg상자,"58,000",20,"58,000",안동도매시장,안동청과,사과,시나노골드,경북,김천시,7등
2025-07-09,20kg상자,"51,000",20,"51,000",안동도매시장,안동청과,사과,시나노골드,경북,김천시,8등
2025-07-09,20kg상자,"39,900",20,"39,900",안동도매시장,안동청과,사과,썸머프린스,경북,상주시,보통
2025-07-09,20kg상자,"38,900",20,"38,900",안동도매시장,안동농협(공),사과,기타사과,경상북도,영덕군,보통
2025-07-09,20kg상자,"31,100",20,"31,100",안동도매시장,안동농협(공),사과,기타사과,경북,군위군,보통
2025-07-09,20kg상자,"22,000",20,"22,000",안동도매시장,안동농협(공),사과,기타사과,경북,안동시,보통
2025-07-09,20kg상자,"21,500",20,"21,500",안동도매시장,안동청과,사과,후지,경북,의성군,등외
2025-07-09,20kg상자,"14,000",20,"14,000",안동도매시장,안동농협(공),사과,홍로,경상북도,청송군,보통
2025-07-09,20kg상자,"14,000",20,"14,000",안동도매시장,안동농협(공),사과,홍로,경상북도,청송군,상
2025-07-08,20kg상자,"123,845","11,760","72,821,100",안동도매시장,안동청과,사과,미얀마,경북,청송군,상
2025-07-08,20kg상자,"77,717","7,760","30,154,100",안동도매시장,안동청과,사과,미얀마,경북,청송군,보통
2025-07-08,20kg상자,"114,544","7,300","41,808,400",안동도매시장,안동청과,사과,미얀마,경북,의성군,상
2025-07-08,20kg상자,"26,344","6,820","8,983,300",안동도매시장,안동청과,사과,후지,경북,의성군,보통
2025-07-08,20kg상자,"57,265","6,440","18,439,200",안동도매시장,안동청과,사과,미얀마,경북,안동시,보통
2025-07-08,20kg상자,"126,901","6,260","39,720,100",안동도매시장,안동청과,사과,미얀마,경북,안동시,상
2025-07-08,20kg상자,"25,872","6,220","8,046,100",안동도매시장,안동농협(공),사과,미얀마,경상남도,거창군,보통
2025-07-08,20kg상자,"38,300","6,120","11,719,900",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,보통
2025-07-08,20kg상자,"28,744","5,700","8,192,000",안동도매시장,안동청과,사과,후지,경북,안동시,보통
2025-07-08,20kg상자,"67,590","5,280","17,843,700",안동도매시장,안동청과,사과,미얀마,경북,영주시,보통
2025-07-08,20kg상자,"106,561","4,980","26,533,600",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,상
2025-07-08,20kg상자,"118,187","4,900","28,955,700",안동도매시장,안동청과,사과,미얀마,경북,영주시,상
2025-07-08,20kg상자,"110,996","4,460","24,752,200",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,.
2025-07-08,20kg상자,"62,021","4,340","13,458,500",안동도매시장,안동청과,사과,후지,경북,안동시,상
2025-07-08,20kg상자,"77,490","3,300","12,785,800",안동도매시장,안동청과,사과,미얀마,경북,의성군,보통
2025-07-08,20kg상자,"162,479","3,020","24,534,400",안동도매시장,안동청과,사과,미얀마,경북,청송군,5등
2025-07-08,20kg상자,"37,156","2,900","5,387,600",안동도매시장,안동농협(공),사과,후지,경북,안동시,보통
2025-07-08,20kg상자,"109,277","2,880","15,735,900",안동도매시장,안동농협(공),사과,미얀마,경북,영주시,상
2025-07-08,20kg상자,"35,231","2,780","4,897,100",안동도매시장,안동농협(공),사과,미얀마,경북,영주시,보통
2025-07-08,20kg상자,"113,971","2,640","15,044,200",안동도매시장,안동청과,사과,미얀마,경북,포항시,상
2025-07-08,20kg상자,"118,295","2,580","15,260,000",안동도매시장,안동청과,사과,미얀마,경북,문경시,상
2025-07-08,20kg상자,"112,733","2,520","14,204,400",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,.
2025-07-08,20kg상자,"90,847","2,400","10,901,600",안동도매시장,안동청과,사과,미얀마,경북,포항시,보통
2025-07-08,20kg상자,"27,194","2,380","3,236,100",안동도매시장,안동청과,사과,미얀마,전북,무주군,보통
2025-07-08,20kg상자,"42,959","2,300","4,940,300",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,보통
2025-07-08,20kg상자,"152,855","2,240","17,119,800",안동도매시장,안동청과,사과,미얀마,경북,청송군,6등
2025-07-08,20kg상자,"58,583","2,100","6,151,200",안동도매시장,안동청과,사과,미얀마,경북,문경시,보통
2025-07-08,20kg상자,"107,020","2,020","10,809,000",안동도매시장,안동농협(공),사과,미얀마,경북,영주시,.
2025-07-08,20kg상자,"86,046","1,960","8,432,500",안동도매시장,안동농협(공),사과,미얀마,경상북도,청송군,상
2025-07-08,20kg상자,"88,798","1,740","7,725,400",안동도매시장,안동농협(공),사과,미얀마,경상북도,청송군,.
2025-07-08,20kg상자,"34,547","1,720","2,971,000",안동도매시장,안동농협(공),사과,미얀마,경상북도,청송군,보통
2025-07-08,20kg상자,"181,030","1,600","14,482,400",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,특
2025-07-08,20kg상자,"86,789","1,520","6,596,000",안동도매시장,안동농협(공),사과,후지,경북,안동시,상
2025-07-08,20kg상자,"114,017","1,420","8,095,200",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,상
2025-07-08,20kg상자,"123,512","1,380","8,522,300",안동도매시장,안동청과,사과,미얀마,경북,포항시,7등
2025-07-08,20kg상자,"124,545","1,340","8,344,500",안동도매시장,안동농협(공),사과,미얀마,경북,영덕군,.
2025-07-08,20kg상자,"64,284","1,280","4,114,200",안동도매시장,안동청과,사과,미시마,경북,청송군,보통
2025-07-08,20kg상자,"122,108","1,260","7,692,800",안동도매시장,안동청과,사과,미시마,경북,청송군,상
2025-07-08,20kg상자,"177,868","1,180","10,494,200",안동도매시장,안동청과,사과,미얀마,경북,의성군,6등
2025-07-08,20kg상자,"38,229","1,180","2,255,500",안동도매시장,안동농협(공),사과,미얀마,경북,청송군,보통
2025-07-08,20kg상자,"166,400","1,160","9,651,200",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,4등
2025-07-08,20kg상자,"142,207","1,120","7,963,600",안동도매시장,안동청과,사과,미얀마,경북,청송군,7등
2025-07-08,20kg상자,"75,000","1,100","4,125,000",안동도매시장,안동농협(공),사과,시나노골드,경상북도,예천군,6등
2025-07-08,20kg상자,"44,091","1,100","2,425,000",안동도매시장,안동청과,사과,미얀마,경북,김천시,보통
2025-07-08,20kg상자,"27,791","1,100","1,528,500",안동도매시장,안동농협(공),사과,미얀마,경상남도,함양군,보통
2025-07-08,20kg상자,"80,875","1,060","4,286,400",안동도매시장,안동농협(공),사과,미얀마,경상남도,거창군,상
2025-07-08,20kg상자,"158,767","1,040","8,255,900",안동도매시장,안동청과,사과,미얀마,경북,안동시,5등
2025-07-08,20kg상자,"113,104","1,040","5,881,400",안동도매시장,안동청과,사과,미얀마,경북,포항시,8등
2025-07-08,20kg상자,"44,854","1,040","2,332,400",안동도매시장,안동청과,사과,미얀마,전북,장수군,보통
2025-07-08,20kg상자,"177,120","1,000","8,856,000",안동도매시장,안동청과,사과,미얀마,경북,의성군,5등
2025-07-08,20kg상자,"217,570",940,"10,225,800",안동도매시장,안동농협(공),사과,미얀마,경상북도,봉화군,특
2025-07-08,20kg상자,"105,602",940,"4,963,300",안동도매시장,안동농협(공),사과,미얀마,경북,청송군,.
2025-07-08,20kg상자,"31,600",940,"1,485,200",안동도매시장,안동청과,사과,시나노골드,경북,청송군,보통
2025-07-08,20kg상자,"32,798",900,"1,475,900",안동도매시장,안동농협(공),사과,미얀마,경북,영덕군,보통
2025-07-08,20kg상자,"136,543",880,"6,007,900",안동도매시장,안동농협(공),사과,미얀마,경상북도,봉화군,.
2025-07-08,20kg상자,"81,648",880,"3,592,500",안동도매시장,안동농협(공),사과,미얀마,경북,봉화군,.
2025-07-08,20kg상자,"40,130",880,"1,765,700",안동도매시장,안동청과,사과,썸머프린스,경북,문경시,보통
2025-07-08,20kg상자,"92,723",860,"3,987,100",안동도매시장,안동농협(공),사과,후지,경북,안동시,.
2025-07-08,20kg상자,"158,422",820,"6,495,300",안동도매시장,안동농협(공),사과,미얀마,경북,안동시,6등
2025-07-08,20kg상자,"98,693",800,"3,947,700",안동도매시장,안동농협(공),사과,미얀마,경상남도,함양군,.
2025-07-08,20kg상자,"55,860",800,"2,234,400",안동도매시장,안동청과,사과,미얀마,경북,봉화군,보통
2025-07-08,20kg상자,"30,200",800,"1,208,000",안동도매시장,안동농협(공),사과,미야비,경상남도,함양군,보통
2025-07-08,20kg상자,"153,549",780,"5,988,400",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,특
2025-07-08,20kg상자,"119,456",780,"4,658,800",안동도매시장,안동농협(공),사과,미얀마,경북,영덕군,상
2025-07-08,20kg상자,"158,000",760,"6,004,000",안동도매시장,안동청과,사과,미얀마,경북,봉화군,6등
2025-07-08,20kg상자,"129,827",740,"4,803,600",안동도매시장,안동농협(공),사과,미얀마,전라북도,무주군,.
2025-07-08,20kg상자,"155,625",640,"4,980,000",안동도매시장,안동청과,사과,미얀마,경북,의성군,7등
2025-07-08,20kg상자,"146,841",640,"4,698,900",안동도매시장,안동청과,사과,미얀마,경북,안동시,6등
2025-07-08,20kg상자,"137,868",620,"4,273,900",안동도매시장,안동청과,사과,미얀마,경북,영주시,6등
2025-07-08,20kg상자,"122,116",620,"3,785,600",안동도매시장,안동청과,사과,미얀마,경북,봉화군,상
2025-07-08,20kg상자,"197,333",600,"5,920,000",안동도매시장,안동농협(공),사과,미얀마,경상북도,봉화군,6등
2025-07-08,20kg상자,"143,977",600,"4,319,300",안동도매시장,안동청과,사과,미얀마,경북,영주시,5등
2025-07-08,20kg상자,"126,900",600,"3,807,000",안동도매시장,안동농협(공),사과,미얀마,경북,군위군,상
2025-07-08,20kg상자,"113,133",600,"3,394,000",안동도매시장,안동농협(공),사과,미얀마,경북,청송군,상
2025-07-08,20kg상자,"225,556",540,"6,090,000",안동도매시장,안동농협(공),사과,미얀마,경상북도,봉화군,4등
2025-07-08,20kg상자,"152,296",540,"4,112,000",안동도매시장,안동농협(공),사과,미얀마,경북,영덕군,특
2025-07-08,20kg상자,"33,900",540,"915,300",안동도매시장,안동농협(공),사과,미얀마,경북,봉화군,보통
2025-07-08,20kg상자,"169,362",520,"4,403,400",안동도매시장,안동농협(공),사과,미얀마,경북,영주시,특
2025-07-08,20kg상자,"149,438",520,"3,885,400",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,6등
2025-07-08,20kg상자,"120,565",520,"3,134,700",안동도매시장,안동청과,사과,미얀마,경북,청송군,8등
2025-07-08,20kg상자,"44,900",520,"1,167,400",안동도매시장,안동농협(공),사과,미얀마,경북,군위군,보통
2025-07-08,20kg상자,"148,724",500,"3,718,100",안동도매시장,안동농협(공),사과,미얀마,경북,영덕군,6등
2025-07-08,20kg상자,"133,956",500,"3,348,900",안동도매시장,안동농협(공),사과,미얀마,경상남도,함양군,6등
2025-07-08,20kg상자,"96,220",500,"2,405,500",안동도매시장,안동농협(공),사과,미얀마,경상남도,함양군,상
2025-07-08,20kg상자,"82,000",500,"2,050,000",안동도매시장,안동농협(공),사과,시나노골드,경상북도,예천군,특
2025-07-08,20kg상자,"61,760",500,"1,544,000",안동도매시장,안동농협(공),사과,미야비,경상남도,함양군,.
2025-07-08,20kg상자,"165,900",480,"3,981,600",안동도매시장,안동청과,사과,미얀마,경북,봉화군,5등
2025-07-08,20kg상자,"149,567",480,"3,589,600",안동도매시장,안동농협(공),사과,미얀마,경상남도,함양군,특
2025-07-08,20kg상자,"136,908",480,"3,285,800",안동도매시장,안동농협(공),사과,미얀마,경상북도,봉화군,상
2025-07-08,20kg상자,"105,792",480,"2,539,000",안동도매시장,안동농협(공),사과,미얀마,경북,봉화군,상
2025-07-08,20kg상자,"82,658",480,"1,983,800",안동도매시장,안동청과,사과,썸머킹,경북,문경시,상
2025-07-08,20kg상자,"57,700",480,"1,384,800",안동도매시장,안동농협(공),사과,미얀마,경상남도,거창군,.
2025-07-08,20kg상자,"119,565",460,"2,750,000",안동도매시장,안동청과,사과,미얀마,충북,단양군,상
2025-07-08,20kg상자,"148,055",440,"3,257,200",안동도매시장,안동농협(공),사과,미얀마,경북,의성군,4등
2025-07-08,20kg상자,"125,900",440,"2,769,800",안동도매시장,안동청과,사과,썸머프린스,경북,영천시,7등
2025-07-08,20kg상자,"125,209",440,"2,754,600",안동도매시장,안동농협(공),사과,미얀마,전라북도,무주군,상
2025-07-08,20kg상자,"121,100",420,"2,543,100",안동도매시장,안동청과,사과,썸머킹,경북,문경시,7등
2025-07-08,20kg상자,"75,529",420,"1,586,100",안동도매시장,안동청과,사과,미얀마,경북,청송군,등외
2025-07-08,20kg상자,"60,000",420,"1,260,000",안동도매시장,안동농협(공),사과,시나노골드,경상북도,예천군,7등
2025-07-08,20kg상자,"46,900",420,"984,900",안동도매시장,안동농협(공),사과,미얀마,전라북도,무주군,보통
2025-07-08,20kg상자,"111,050",400,"2,221,000",안동도매시장,안동청과,사과,미얀마,경북,김천시,상
2025-07-08,20kg상자,"153,300",380,"2,912,700",안동도매시장,안동농협(공),사과,미얀마,경북,군위군,4등
2025-07-08,20kg상자,"84,483",360,"1,520,700",안동도매시장,안동청과,사과,썸머프린스,경북,문경시,상
2025-07-08,20kg상자,"77,300",360,"1,391,400",안동도매시장,안동농협(공),사과,시나노골드,경상북도,예천군,4등
2025-07-08,20kg상자,"66,833",360,"1,203,000",안동도매시장,안동청과,사과,미얀마,경북,안동시,등외
